imei,ts,lat,lon,color,speed
230507,2024-09-24 19:49:34+07:00,-6.363105,106.82226,blue,35
230507,2024-09-24 19:49:49+07:00,-6.364063,106.821946,blue,30
230507,2024-09-24 19:49:59+07:00,-6.364805,106.821705,blue,28
230507,2024-09-24 19:50:50+07:00,-6.366123,106.82184,blue,12
230507,2024-09-24 19:51:19+07:00,-6.3668,106.823726,blue,19
230507,2024-09-24 19:51:50+07:00,-6.366793,106.824205,blue,18
230507,2024-09-24 19:52:32+07:00,-6.369166,106.825341,blue,31
230507,2024-09-24 19:53:51+07:00,-6.371016,106.827076,blue,7
230507,2024-09-24 19:54:56+07:00,-6.371493,106.829178,blue,0
230507,2024-09-24 19:55:37+07:00,-6.370941,106.830683,blue,13
230507,2024-09-24 19:56:02+07:00,-6.370015,106.830918,blue,0
230507,2024-09-24 19:56:07+07:00,-6.370015,106.830918,blue,0
230507,2024-09-24 19:56:17+07:00,-6.370015,106.830918,blue,0
230507,2024-09-24 19:56:55+07:00,-6.368293,106.831395,blue,13
230507,2024-09-24 19:57:34+07:00,-6.367958,106.831781,blue,12
230507,2024-09-24 19:57:45+07:00,-6.367445,106.832063,blue,30
230507,2024-09-24 19:58:00+07:00,-6.366263,106.832048,blue,24
230507,2024-09-24 19:58:05+07:00,-6.365991,106.832055,blue,18
230507,2024-09-24 19:58:15+07:00,-6.365583,106.83208,blue,11
230507,2024-09-24 19:58:20+07:00,-6.365523,106.832083,blue,0
230507,2024-09-24 19:58:35+07:00,-6.365523,106.832083,blue,0
230507,2024-09-24 19:58:44+07:00,-6.365228,106.832095,blue,18
230507,2024-09-24 19:59:30+07:00,-6.363421,106.831851,blue,18
230507,2024-09-24 20:00:00+07:00,-6.361686,106.831638,blue,28
230507,2024-09-24 20:00:05+07:00,-6.361358,106.831598,blue,22
230507,2024-09-24 20:00:25+07:00,-6.36064,106.83145,blue,7
230507,2024-09-24 20:00:50+07:00,-6.360613,106.831451,blue,0
230507,2024-09-24 20:01:20+07:00,-6.360245,106.831406,blue,20
230507,2024-09-24 20:01:30+07:00,-6.359478,106.831288,blue,31
230507,2024-09-24 20:01:35+07:00,-6.359078,106.831235,blue,29
230507,2024-09-24 20:02:25+07:00,-6.355446,106.830536,blue,30
230507,2024-09-24 20:02:45+07:00,-6.354328,106.831436,blue,36
230507,2024-09-24 20:03:20+07:00,-6.353291,106.831673,blue,10
230507,2024-09-24 20:03:25+07:00,-6.353063,106.831713,blue,16
230507,2024-09-24 20:04:09+07:00,-6.351403,106.831546,blue,11
230507,2024-09-24 20:04:14+07:00,-6.35134,106.831536,blue,0
230507,2024-09-24 20:04:56+07:00,-6.348828,106.831681,blue,40
230507,2024-09-24 20:04:57+07:00,-6.348758,106.831603,blue,40
230507,2024-09-24 20:05:51+07:00,-6.348355,106.829408,blue,0
230507,2024-09-24 20:06:01+07:00,-6.348355,106.829408,blue,0
230507,2024-09-24 20:06:41+07:00,-6.348355,106.829408,blue,0
230507,2024-09-24 20:07:15+07:00,-6.348355,106.829408,blue,0
230507,2024-09-24 20:07:50+07:00,-6.348355,106.829408,blue,0
230507,2024-09-24 20:08:15+07:00,-6.348355,106.829408,blue,0
230507,2024-09-24 20:08:55+07:00,-6.348125,106.82804,blue,27
230507,2024-09-24 20:09:40+07:00,-6.35111,106.826006,blue,38
230507,2024-09-24 20:10:00+07:00,-6.352818,106.825511,blue,26
230507,2024-09-24 20:10:16+07:00,-6.35292,106.825374,blue,12
230507,2024-09-24 20:10:46+07:00,-6.350756,106.826003,blue,34
230507,2024-09-24 20:15:20+07:00,-6.349336,106.826431,blue,9
230507,2024-09-24 20:20:03+07:00,-6.348726,106.826701,blue,13
230507,2024-09-24 20:20:23+07:00,-6.348168,106.827566,blue,23
230507,2024-09-24 20:20:38+07:00,-6.348158,106.828575,blue,28
230507,2024-09-24 20:20:58+07:00,-6.348301,106.829678,blue,9
230507,2024-09-24 20:21:34+07:00,-6.348516,106.83064,blue,34
230507,2024-09-24 20:21:39+07:00,-6.348603,106.831115,blue,38
230507,2024-09-24 20:21:50+07:00,-6.34919,106.831913,blue,33
230507,2024-09-24 20:22:24+07:00,-6.350908,106.831705,blue,4
230507,2024-09-24 20:22:39+07:00,-6.35093,106.831679,blue,0
230507,2024-09-24 20:22:44+07:00,-6.350988,106.831663,blue,4
230507,2024-09-24 20:23:44+07:00,-6.353545,106.831766,blue,0
230507,2024-09-24 20:24:33+07:00,-6.356566,106.830146,blue,41
230507,2024-09-24 20:24:39+07:00,-6.357131,106.830391,blue,41
230507,2024-09-24 20:25:39+07:00,-6.359533,106.831409,blue,0
230507,2024-09-24 20:25:59+07:00,-6.359533,106.831409,blue,0
230507,2024-09-24 20:26:24+07:00,-6.359545,106.831423,blue,7
230507,2024-09-24 20:26:44+07:00,-6.359989,106.83148,blue,0
230507,2024-09-24 20:27:42+07:00,-6.361128,106.831646,blue,0
230507,2024-09-24 20:28:24+07:00,-6.363211,106.831841,blue,18
230507,2024-09-24 20:28:25+07:00,-6.363243,106.831821,blue,15
230507,2024-09-24 20:29:16+07:00,-6.362438,106.830761,blue,16
230507,2024-09-24 20:29:21+07:00,-6.362281,106.830621,blue,16
230507,2024-09-24 20:30:06+07:00,-6.361285,106.829686,blue,15
230507,2024-09-24 20:30:21+07:00,-6.360918,106.829256,blue,24
230507,2024-09-24 20:30:56+07:00,-6.359541,106.826641,blue,32
230507,2024-09-24 20:31:31+07:00,-6.35957,106.82559,blue,6
230507,2024-09-24 20:31:36+07:00,-6.359508,106.825486,blue,12
230507,2024-09-24 20:32:26+07:00,-6.361253,106.823283,blue,0
230507,2024-09-24 20:32:47+07:00,-6.36126,106.823273,blue,6
230507,2024-09-24 20:32:58+07:00,-6.36158,106.822915,blue,23
230507,2024-09-24 20:33:08+07:00,-6.362231,106.822556,blue,31
230507,2024-09-24 20:33:54+07:00,-6.365573,106.821568,blue,28
230507,2024-09-24 20:34:06+07:00,-6.365959,106.821758,blue,0
230507,2024-09-24 20:34:11+07:00,-6.365959,106.821758,blue,0
230507,2024-09-24 20:34:20+07:00,-6.365985,106.821763,blue,5
230507,2024-09-24 20:34:25+07:00,-6.366153,106.821914,blue,19
230507,2024-09-24 20:34:50+07:00,-6.366781,106.823446,blue,28
230507,2024-09-24 20:35:00+07:00,-6.366791,106.823841,blue,0
230507,2024-09-24 20:35:15+07:00,-6.366791,106.823841,blue,0
230507,2024-09-24 20:36:01+07:00,-6.36899,106.825193,blue,34
230507,2024-09-24 20:36:31+07:00,-6.369851,106.825971,blue,0
230507,2024-09-24 20:36:46+07:00,-6.370368,106.826528,blue,30
230507,2024-09-24 20:36:56+07:00,-6.370878,106.826985,blue,20
230507,2024-09-24 20:37:46+07:00,-6.371461,106.829173,blue,0
230507,2024-09-24 20:38:25+07:00,-6.371171,106.830435,blue,25
230507,2024-09-24 20:38:45+07:00,-6.3702,106.83094,blue,13
230507,2024-09-24 20:39:23+07:00,-6.369135,106.830918,blue,21
230507,2024-09-24 20:39:53+07:00,-6.368028,106.83166,blue,0
230507,2024-09-24 20:40:43+07:00,-6.365736,106.832005,blue,20
230507,2024-09-24 20:40:53+07:00,-6.365503,106.832041,blue,0
230507,2024-09-24 20:40:58+07:00,-6.365503,106.832041,blue,0
230507,2024-09-24 20:41:07+07:00,-6.365463,106.83206,blue,6
230507,2024-09-24 20:41:17+07:00,-6.364968,106.832078,blue,20
230507,2024-09-24 20:41:22+07:00,-6.36466,106.83208,blue,22
230507,2024-09-24 20:41:27+07:00,-6.36445,106.832073,blue,12
230507,2024-09-24 20:41:53+07:00,-6.364333,106.832071,blue,16
230507,2024-09-24 20:42:08+07:00,-6.363428,106.831811,blue,21
230507,2024-09-24 20:42:13+07:00,-6.36318,106.831701,blue,27
230507,2024-09-24 20:42:53+07:00,-6.360726,106.831496,blue,12
230507,2024-09-24 20:43:23+07:00,-6.360666,106.831485,blue,0
230507,2024-09-24 20:43:29+07:00,-6.360643,106.831515,blue,7
230507,2024-09-24 20:43:34+07:00,-6.360445,106.831483,blue,17
230507,2024-09-24 20:43:39+07:00,-6.360161,106.831444,blue,22
230507,2024-09-24 20:43:44+07:00,-6.359754,106.831403,blue,30
230507,2024-09-24 20:43:59+07:00,-6.358813,106.831243,blue,11
230507,2024-09-24 20:44:47+07:00,-6.355323,106.830641,blue,18
230507,2024-09-24 20:45:12+07:00,-6.353825,106.831666,blue,27
230507,2024-09-24 20:45:32+07:00,-6.353288,106.831709,blue,0
230507,2024-09-24 20:46:25+07:00,-6.352783,106.831774,blue,0
230507,2024-09-24 20:47:20+07:00,-6.348698,106.831483,blue,37
230507,2024-09-24 20:48:42+07:00,-6.348129,106.828426,blue,24
230507,2024-09-24 20:48:52+07:00,-6.34833,106.827476,blue,38
230507,2024-09-24 20:49:03+07:00,-6.349055,106.826628,blue,42
230507,2024-09-24 20:49:48+07:00,-6.353123,106.825361,blue,9
230507,2024-09-24 20:49:49+07:00,-6.353133,106.825343,blue,7
230507,2024-09-24 20:50:31+07:00,-6.350393,106.826163,blue,32
230507,2024-09-24 21:04:24+07:00,-6.348603,106.826868,blue,27
230507,2024-09-24 21:04:47+07:00,-6.348228,106.82887,blue,36
230507,2024-09-24 21:05:40+07:00,-6.348446,106.830286,blue,26
230507,2024-09-24 21:05:45+07:00,-6.348521,106.830711,blue,37
230507,2024-09-24 21:06:27+07:00,-6.351016,106.831601,blue,0
230507,2024-09-24 21:06:57+07:00,-6.351963,106.831825,blue,30
230507,2024-09-24 21:07:02+07:00,-6.352315,106.831921,blue,27
230507,2024-09-24 21:08:07+07:00,-6.354995,106.831049,blue,29
230507,2024-09-24 21:08:34+07:00,-6.35705,106.830366,blue,43
230507,2024-09-24 21:09:04+07:00,-6.358858,106.831264,blue,4
230507,2024-09-24 21:10:22+07:00,-6.361085,106.831678,blue,0
230507,2024-09-24 21:10:46+07:00,-6.361111,106.831668,blue,8
230507,2024-09-24 21:11:01+07:00,-6.36197,106.831801,blue,30
230507,2024-09-24 21:11:33+07:00,-6.363061,106.83142,blue,17
230507,2024-09-24 21:11:53+07:00,-6.362766,106.831143,blue,0
230507,2024-09-24 21:12:08+07:00,-6.362535,106.830926,blue,18
230507,2024-09-24 21:12:54+07:00,-6.361466,106.829893,blue,24
230507,2024-09-24 21:13:21+07:00,-6.3609,106.829323,blue,16
230507,2024-09-24 21:13:31+07:00,-6.36046,106.828886,blue,30
230507,2024-09-24 21:13:36+07:00,-6.360173,106.828588,blue,34
230507,2024-09-24 21:14:33+07:00,-6.359576,106.825063,blue,24
230507,2024-09-24 21:14:48+07:00,-6.360211,106.824223,blue,28
230507,2024-09-24 21:15:18+07:00,-6.361273,106.823248,blue,0
230507,2024-09-24 21:15:52+07:00,-6.361281,106.823236,blue,4
230507,2024-09-24 21:16:27+07:00,-6.363511,106.822148,blue,27
230507,2024-09-24 21:17:00+07:00,-6.365724,106.821636,blue,27
230507,2024-09-24 21:18:31+07:00,-6.366743,106.824486,blue,28
230507,2024-09-24 21:19:19+07:00,-6.369755,106.82592,blue,6
230507,2024-09-24 21:20:09+07:00,-6.371411,106.82767,blue,25
230507,2024-09-24 21:20:29+07:00,-6.371473,106.828966,blue,17
230507,2024-09-24 21:20:49+07:00,-6.37149,106.82923,blue,0
230507,2024-09-24 21:21:35+07:00,-6.370031,106.830928,blue,0
230507,2024-09-24 21:22:16+07:00,-6.368501,106.831255,blue,27
230507,2024-09-24 21:23:12+07:00,-6.366938,106.83205,blue,36
230507,2024-09-24 21:23:49+07:00,-6.365136,106.832104,blue,19
230507,2024-09-24 21:24:32+07:00,-6.363399,106.831843,blue,27
230507,2024-09-24 21:26:43+07:00,-6.356536,106.830114,blue,44
230507,2024-09-24 21:27:09+07:00,-6.354355,106.831431,blue,39
230507,2024-09-24 21:28:29+07:00,-6.353363,106.831679,blue,0
230507,2024-09-24 21:29:39+07:00,-6.351323,106.831531,blue,0
230507,2024-09-24 21:29:40+07:00,-6.351278,106.831534,blue,15
230507,2024-09-24 21:30:29+07:00,-6.348441,106.830028,blue,33
230507,2024-09-24 21:30:49+07:00,-6.348435,106.829541,blue,0
230507,2024-09-24 21:30:59+07:00,-6.348435,106.829541,blue,0
230507,2024-09-24 21:31:31+07:00,-6.348308,106.827485,blue,30
230507,2024-09-24 21:31:46+07:00,-6.348825,106.826708,blue,21
230507,2024-09-24 21:32:26+07:00,-6.349841,106.82637,blue,27
230507,2024-09-24 21:32:31+07:00,-6.350256,106.826223,blue,31
230507,2024-09-24 21:33:28+07:00,-6.35231,106.8256,blue,25
230507,2024-09-24 21:33:43+07:00,-6.351241,106.826025,blue,34
200452,2024-09-25 07:12:07+07:00,-6.35077,106.831658,red,10
200452,2024-09-25 07:12:17+07:00,-6.350895,106.831631,red,0
200452,2024-09-25 07:13:53+07:00,-6.353578,106.83179,red,0
200452,2024-09-25 07:14:42+07:00,-6.355103,106.830954,red,30
200452,2024-09-25 07:14:52+07:00,-6.355661,106.830508,red,34
200452,2024-09-25 07:15:24+07:00,-6.357905,106.831015,red,4
200452,2024-09-25 07:16:09+07:00,-6.36002,106.831515,red,7
200452,2024-09-25 07:16:23+07:00,-6.360228,106.831555,red,12
200452,2024-09-25 07:17:33+07:00,-6.361075,106.8317,red,0
200452,2024-09-25 07:17:53+07:00,-6.361075,106.8317,red,0
200452,2024-09-25 07:17:58+07:00,-6.361075,106.8317,red,0
200452,2024-09-25 07:19:52+07:00,-6.364986,106.832183,red,0
200452,2024-09-25 07:20:39+07:00,-6.367006,106.832138,red,28
200452,2024-09-25 07:21:09+07:00,-6.368136,106.831753,red,0
200452,2024-09-25 07:21:14+07:00,-6.368136,106.831753,red,0
200452,2024-09-25 07:21:34+07:00,-6.368136,106.831753,red,0
200452,2024-09-25 07:22:00+07:00,-6.368411,106.831541,red,13
200452,2024-09-25 07:22:15+07:00,-6.368968,106.831083,red,20
200452,2024-09-25 07:23:21+07:00,-6.370178,106.831041,red,0
200452,2024-09-25 07:23:55+07:00,-6.370206,106.83104,red,5
200452,2024-09-25 07:24:30+07:00,-6.371658,106.829855,red,28
200452,2024-09-25 07:24:55+07:00,-6.371681,106.829351,red,0
200452,2024-09-25 07:25:05+07:00,-6.371681,106.829351,red,0
200452,2024-09-25 07:25:43+07:00,-6.371611,106.828139,red,27
200452,2024-09-25 07:25:48+07:00,-6.371585,106.827765,red,29
200452,2024-09-25 07:26:37+07:00,-6.37105,106.826943,red,6
200452,2024-09-25 07:26:52+07:00,-6.370528,106.826468,red,23
200452,2024-09-25 07:27:07+07:00,-6.369881,106.825833,red,16
200452,2024-09-25 07:27:37+07:00,-6.3698,106.825768,red,0
200452,2024-09-25 07:27:49+07:00,-6.369815,106.825771,red,5
200452,2024-09-25 07:27:59+07:00,-6.369591,106.825546,red,16
200452,2024-09-25 07:28:19+07:00,-6.36811,106.825,red,20
200452,2024-09-25 07:29:10+07:00,-6.366965,106.824409,red,0
200452,2024-09-25 07:29:20+07:00,-6.366965,106.824409,red,0
200452,2024-09-25 07:29:46+07:00,-6.366961,106.823891,red,25
200452,2024-09-25 07:30:01+07:00,-6.366873,106.822518,red,36
200452,2024-09-25 07:30:16+07:00,-6.366068,106.821648,red,7
200452,2024-09-25 07:30:21+07:00,-6.36605,106.821644,red,0
200452,2024-09-25 07:31:11+07:00,-6.36542,106.821494,red,28
200452,2024-09-25 07:31:51+07:00,-6.362183,106.822488,red,37
200452,2024-09-25 07:31:56+07:00,-6.361781,106.822591,red,26
200452,2024-09-25 07:32:16+07:00,-6.361021,106.822796,red,0
200452,2024-09-25 07:33:11+07:00,-6.360068,106.823174,red,28
200452,2024-09-25 07:33:36+07:00,-6.357384,106.823998,red,55
200452,2024-09-25 07:33:41+07:00,-6.356691,106.824215,red,59
200452,2024-09-25 07:34:36+07:00,-6.349651,106.826435,red,17
200452,2024-09-25 07:42:38+07:00,-6.348578,106.826955,red,33
200452,2024-09-25 07:43:22+07:00,-6.348383,106.829795,red,0
200452,2024-09-25 07:43:37+07:00,-6.348383,106.829795,red,0
200452,2024-09-25 07:43:47+07:00,-6.348383,106.829795,red,0
200452,2024-09-25 07:44:21+07:00,-6.349064,106.831878,red,39
200452,2024-09-25 07:45:39+07:00,-6.352099,106.831781,red,28
200452,2024-09-25 07:46:04+07:00,-6.353616,106.831746,red,0
200452,2024-09-25 07:46:15+07:00,-6.353633,106.83174,red,5
200452,2024-09-25 07:46:40+07:00,-6.355118,106.830978,red,33
200452,2024-09-25 07:47:35+07:00,-6.358848,106.831256,red,20
200452,2024-09-25 07:48:09+07:00,-6.359521,106.831349,red,4
200452,2024-09-25 07:48:29+07:00,-6.359756,106.831403,red,5
200452,2024-09-25 07:49:48+07:00,-6.360828,106.831538,red,10
200452,2024-09-25 07:50:33+07:00,-6.361176,106.831665,red,0
200452,2024-09-25 07:51:33+07:00,-6.361176,106.831665,red,0
200452,2024-09-25 07:52:00+07:00,-6.36213,106.831818,red,26
200452,2024-09-25 07:52:10+07:00,-6.362886,106.831938,red,30
200452,2024-09-25 07:52:15+07:00,-6.363281,106.832005,red,32
200452,2024-09-25 07:52:25+07:00,-6.364125,106.832143,red,32
200452,2024-09-25 07:52:30+07:00,-6.364495,106.83219,red,25
200452,2024-09-25 07:52:40+07:00,-6.364803,106.832214,red,2
200452,2024-09-25 07:52:45+07:00,-6.364834,106.832211,red,3
200452,2024-09-25 07:52:55+07:00,-6.364945,106.83219,red,0
200452,2024-09-25 07:53:05+07:00,-6.364945,106.83219,red,0
200452,2024-09-25 07:53:10+07:00,-6.364945,106.83219,red,0
200452,2024-09-25 07:53:20+07:00,-6.364945,106.83219,red,0
200452,2024-09-25 07:53:25+07:00,-6.364945,106.83219,red,0
200452,2024-09-25 07:53:34+07:00,-6.364978,106.83217,red,5
200452,2024-09-25 07:53:44+07:00,-6.3653,106.83217,red,18
200452,2024-09-25 07:53:49+07:00,-6.365548,106.832188,red,19
200452,2024-09-25 07:53:59+07:00,-6.365963,106.832213,red,13
200452,2024-09-25 07:54:19+07:00,-6.367223,106.832171,red,29
200452,2024-09-25 07:54:24+07:00,-6.367576,106.832161,red,26
200452,2024-09-25 07:54:34+07:00,-6.36806,106.831923,red,16
200452,2024-09-25 07:54:44+07:00,-6.368191,106.831793,red,0
200452,2024-09-25 07:56:15+07:00,-6.369065,106.831048,red,19
200452,2024-09-25 07:57:11+07:00,-6.370225,106.831143,red,0
200452,2024-09-25 07:57:46+07:00,-6.370976,106.830858,red,29
200452,2024-09-25 07:57:56+07:00,-6.371533,106.830181,red,32
200452,2024-09-25 07:58:26+07:00,-6.371686,106.829296,red,0
200452,2024-09-25 07:58:47+07:00,-6.371655,106.829228,red,5
200452,2024-09-25 07:58:53+07:00,-6.371621,106.829093,red,12
200452,2024-09-25 07:59:08+07:00,-6.371595,106.828448,red,22
200452,2024-09-25 07:59:28+07:00,-6.371319,106.827193,red,22
200452,2024-09-25 07:59:33+07:00,-6.371158,106.827024,red,15
200452,2024-09-25 07:59:48+07:00,-6.371054,106.826933,red,0
200452,2024-09-25 08:00:21+07:00,-6.370741,106.826666,red,19
200452,2024-09-25 08:01:11+07:00,-6.369766,106.825726,red,0
200452,2024-09-25 08:01:52+07:00,-6.369015,106.82511,red,35
200452,2024-09-25 08:02:37+07:00,-6.366901,106.824433,red,0
200452,2024-09-25 08:03:27+07:00,-6.366878,106.823236,red,42
200452,2024-09-25 08:04:14+07:00,-6.366013,106.821596,red,0
200452,2024-09-25 08:05:03+07:00,-6.362806,106.822263,red,37
200452,2024-09-25 08:05:13+07:00,-6.362055,106.822475,red,19
200452,2024-09-25 08:05:23+07:00,-6.361755,106.822596,red,4
200452,2024-09-25 08:05:28+07:00,-6.361698,106.822623,red,7
200452,2024-09-25 08:05:38+07:00,-6.361368,106.822726,red,13
200452,2024-09-25 08:06:58+07:00,-6.36006,106.823111,red,22
200452,2024-09-25 08:07:03+07:00,-6.359769,106.823209,red,24
200452,2024-09-25 08:07:08+07:00,-6.359414,106.823325,red,31
200452,2024-09-25 08:07:13+07:00,-6.358943,106.823455,red,42
200452,2024-09-25 08:07:48+07:00,-6.354793,106.824743,red,46
200452,2024-09-25 08:08:28+07:00,-6.350063,106.826228,red,42
200452,2024-09-25 08:11:59+07:00,-6.348991,106.826416,red,4
200452,2024-09-25 08:30:49+07:00,-6.348913,106.82668,red,8
200452,2024-09-25 08:31:34+07:00,-6.34831,106.8295,red,15
200452,2024-09-25 08:31:39+07:00,-6.34836,106.82971,red,15
200452,2024-09-25 08:31:49+07:00,-6.348371,106.829798,red,0
200452,2024-09-25 08:32:25+07:00,-6.348473,106.83025,red,11
200452,2024-09-25 08:32:35+07:00,-6.348493,106.83034,red,0
200452,2024-09-25 08:33:43+07:00,-6.34859,106.83071,red,5
200452,2024-09-25 08:34:15+07:00,-6.349549,106.831915,red,30
200452,2024-09-25 08:35:19+07:00,-6.352351,106.831883,red,25
200452,2024-09-25 08:36:16+07:00,-6.354471,106.831508,red,33
200452,2024-09-25 08:36:21+07:00,-6.354896,106.831193,red,42
200452,2024-09-25 08:36:41+07:00,-6.356266,106.830206,red,44
200452,2024-09-25 08:37:23+07:00,-6.359408,106.831396,red,31
200452,2024-09-25 08:37:28+07:00,-6.359745,106.83145,red,19
200452,2024-09-25 08:38:11+07:00,-6.360786,106.831653,red,12
200452,2024-09-25 08:39:08+07:00,-6.362584,106.83187,red,41
200452,2024-09-25 08:39:53+07:00,-6.364956,106.832201,red,0
200452,2024-09-25 08:39:58+07:00,-6.364966,106.832205,red,6
200452,2024-09-25 08:40:56+07:00,-6.368211,106.831746,red,0
200452,2024-09-25 08:41:06+07:00,-6.368211,106.831746,red,0
200452,2024-09-25 08:41:11+07:00,-6.368211,106.831746,red,0
200452,2024-09-25 08:41:33+07:00,-6.369003,106.831018,red,27
200452,2024-09-25 08:42:18+07:00,-6.370241,106.831044,red,6
200452,2024-09-25 08:43:23+07:00,-6.371619,106.828443,red,30
200452,2024-09-25 08:43:44+07:00,-6.371076,106.826955,red,0
200452,2024-09-25 08:44:12+07:00,-6.370633,106.826568,red,29
200452,2024-09-25 08:45:31+07:00,-6.36804,106.82497,red,30
200452,2024-09-25 08:46:00+07:00,-6.366931,106.824393,red,0
200452,2024-09-25 08:46:05+07:00,-6.366931,106.824393,red,0
200452,2024-09-25 08:46:15+07:00,-6.366931,106.824393,red,0
200452,2024-09-25 08:46:31+07:00,-6.366915,106.823608,red,33
200452,2024-09-25 08:46:56+07:00,-6.366081,106.821646,red,14
200452,2024-09-25 08:47:21+07:00,-6.36601,106.821635,red,0
200452,2024-09-25 08:48:31+07:00,-6.361046,106.82277,red,9
200452,2024-09-25 08:49:21+07:00,-6.360813,106.822853,red,0
200452,2024-09-25 08:49:54+07:00,-6.358403,106.823619,red,42
200452,2024-09-25 08:54:32+07:00,-6.349116,106.826491,red,4
200452,2024-09-25 09:09:18+07:00,-6.348978,106.826553,red,12
200452,2024-09-25 09:10:13+07:00,-6.348351,106.829768,red,0
200452,2024-09-25 09:10:28+07:00,-6.348351,106.829768,red,0
200452,2024-09-25 09:10:40+07:00,-6.348573,106.830269,red,32
200452,2024-09-25 09:10:59+07:00,-6.349185,106.831888,red,34
200452,2024-09-25 09:11:24+07:00,-6.349786,106.831933,red,3
200452,2024-09-25 09:11:44+07:00,-6.349803,106.83193,red,0
200452,2024-09-25 09:12:27+07:00,-6.350136,106.831786,red,4
200452,2024-09-25 09:13:32+07:00,-6.350396,106.831728,red,0
200452,2024-09-25 09:14:57+07:00,-6.350396,106.831728,red,0
200452,2024-09-25 09:15:02+07:00,-6.350396,106.831728,red,0
200452,2024-09-25 09:15:07+07:00,-6.350396,106.831728,red,0
200452,2024-09-25 09:15:12+07:00,-6.350396,106.831728,red,0
200452,2024-09-25 09:15:45+07:00,-6.350858,106.83161,red,0
200452,2024-09-25 09:16:30+07:00,-6.35156,106.8316,red,17
200452,2024-09-25 09:16:45+07:00,-6.352178,106.831888,red,24
200452,2024-09-25 09:17:15+07:00,-6.353578,106.83176,red,0
200452,2024-09-25 09:17:40+07:00,-6.354775,106.831198,red,42
200452,2024-09-25 09:18:34+07:00,-6.358475,106.831161,red,24
200452,2024-09-25 09:19:14+07:00,-6.359926,106.831494,red,4
200452,2024-09-25 09:19:39+07:00,-6.360338,106.831613,red,22
200452,2024-09-25 09:20:29+07:00,-6.361118,106.831683,red,0
200452,2024-09-25 09:20:58+07:00,-6.361311,106.83166,red,13
200452,2024-09-25 09:21:53+07:00,-6.364985,106.832181,red,0
200452,2024-09-25 09:22:38+07:00,-6.366078,106.832134,red,22
200452,2024-09-25 09:23:29+07:00,-6.368245,106.831728,red,0
200452,2024-09-25 09:24:21+07:00,-6.368803,106.831101,red,24
200452,2024-09-25 09:25:06+07:00,-6.370245,106.830981,red,0
200452,2024-09-25 09:25:34+07:00,-6.370868,106.830853,red,24
200452,2024-09-25 09:25:59+07:00,-6.371693,106.829355,red,10
200452,2024-09-25 09:26:46+07:00,-6.371653,106.828545,red,26
200452,2024-09-25 09:27:11+07:00,-6.371103,106.826918,red,5
200452,2024-09-25 09:27:31+07:00,-6.371101,106.826906,red,0
200452,2024-09-25 09:28:22+07:00,-6.369861,106.82569,red,0
200452,2024-09-25 09:28:49+07:00,-6.369543,106.825368,red,26
200452,2024-09-25 09:29:09+07:00,-6.367736,106.82494,red,22
200452,2024-09-25 09:29:19+07:00,-6.367114,106.82481,red,24
200452,2024-09-25 09:29:23+07:00,-6.367003,106.824611,red,21
200452,2024-09-25 09:30:07+07:00,-6.366896,106.823458,red,36
200452,2024-09-25 09:30:24+07:00,-6.366555,106.821858,red,36
200452,2024-09-25 09:30:57+07:00,-6.366036,106.821705,red,3
200452,2024-09-25 09:31:42+07:00,-6.36398,106.821888,red,37
200452,2024-09-25 09:31:47+07:00,-6.363514,106.822036,red,37
200452,2024-09-25 09:32:34+07:00,-6.361011,106.823291,red,0
200452,2024-09-25 09:32:49+07:00,-6.361011,106.823291,red,0
200452,2024-09-25 09:33:23+07:00,-6.359833,106.824554,red,37
200452,2024-09-25 09:33:48+07:00,-6.359459,106.82583,red,0
200452,2024-09-25 09:33:53+07:00,-6.359459,106.82583,red,0
200452,2024-09-25 09:35:57+07:00,-6.362323,106.830923,red,6
200452,2024-09-25 09:36:28+07:00,-6.36255,106.831751,red,29
200452,2024-09-25 09:36:52+07:00,-6.361113,106.831541,red,12
200452,2024-09-25 09:37:22+07:00,-6.360703,106.831378,red,0
200452,2024-09-25 09:37:27+07:00,-6.360703,106.831378,red,0
200452,2024-09-25 09:37:32+07:00,-6.360703,106.831378,red,0
200452,2024-09-25 09:38:03+07:00,-6.35886,106.831153,red,13
200452,2024-09-25 09:39:33+07:00,-6.353269,106.831726,red,11
200452,2024-09-25 09:39:43+07:00,-6.352963,106.831783,red,6
200452,2024-09-25 09:41:01+07:00,-6.350146,106.831756,red,26
200452,2024-09-25 09:41:18+07:00,-6.348791,106.831368,red,41
200452,2024-09-25 09:41:32+07:00,-6.348551,106.829808,red,34
200452,2024-09-25 09:42:17+07:00,-6.348541,106.829405,red,0
200452,2024-09-25 09:42:57+07:00,-6.348346,106.827559,red,32
200452,2024-09-25 09:43:02+07:00,-6.348483,106.827264,red,22
200452,2024-09-25 09:54:35+07:00,-6.349716,106.82646,red,41
200452,2024-09-25 09:54:55+07:00,-6.352181,106.82571,red,55
200452,2024-09-25 09:55:40+07:00,-6.351955,106.825623,red,40
200452,2024-09-25 09:55:45+07:00,-6.351365,106.8258,red,48
200452,2024-09-25 09:59:18+07:00,-6.348325,106.827436,red,29
200452,2024-09-25 10:00:23+07:00,-6.348415,106.829816,red,0
200452,2024-09-25 10:00:53+07:00,-6.348415,106.829816,red,0
200452,2024-09-25 10:01:37+07:00,-6.350568,106.831753,red,14
